date,client,platform,campaign,cost,imp,click,cv,budget_monthly,target_cpa
2025-07-13,A社,google,【動画】月替わり,2583,504,19,0,1200000,5000
2025-07-13,A社,yahoo,【検索】ブランド,2136,233,7,1,400000,5000
2025-07-13,A社,yahoo,【検索】車種,3725,404,10,0,400000,5000
2025-07-13,A社,yahoo,【検索】未使用車,2946,320,9,1,400000,5000
2025-07-13,A社,yahoo,【DSP】リターゲ,1492,168,4,0,400000,5000
2025-07-13,A社,meta,【Instagram】リマケ,4212,2349,23,0,300000,5000
2025-07-13,A社,meta,【Facebook】新規,2729,1617,21,0,300000,5000
2025-07-13,A社,meta,初売り企画,714,427,5,0,300000,5000
2025-07-13,A社,tiktok,UGC風業態訴求,1571,1293,10,0,100000,5000
2025-07-13,A社,tiktok,季節訴求,601,587,5,0,100000,5000
2025-07-13,B社,google,【PMAX】メイン,6433,1110,42,1,800000,8000
2025-07-13,B社,google,【SEM】ブランド,3123,561,25,0,800000,8000
2025-07-13,B社,google,【SEM】車種,3424,564,23,0,800000,8000
2025-07-13,B社,google,【DSP】リターゲ,1899,371,17,0,800000,8000
2025-07-13,B社,google,【動画】月替わり,1385,231,11,0,800000,8000
2025-07-13,B社,yahoo,【検索】ブランド,1039,130,3,0,250000,8000
2025-07-13,B社,yahoo,【検索】車種,1837,241,6,0,250000,8000
2025-07-13,B社,yahoo,【検索】未使用車,1438,171,4,0,250000,8000
2025-07-13,B社,yahoo,【DSP】リターゲ,785,101,2,0,250000,8000
2025-07-13,B社,meta,【Instagram】リマケ,2184,1222,16,0,200000,8000
2025-07-13,B社,meta,【Facebook】新規,1531,908,10,0,200000,8000
2025-07-13,B社,meta,初売り企画,426,253,3,0,200000,8000
2025-07-13,B社,tiktok,UGC風業態訴求,1357,1129,7,0,80000,8000
2025-07-13,B社,tiktok,季節訴求,452,435,3,0,80000,8000
2025-07-13,C社,google,【PMAX】メイン,3947,651,27,2,600000,6000
2025-07-13,C社,google,【SEM】ブランド,2074,383,13,0,600000,6000
2025-07-13,C社,google,【SEM】車種,1977,381,19,0,600000,6000
2025-07-13,C社,google,【DSP】リターゲ,1412,271,14,0,600000,6000
2025-07-13,C社,google,【動画】月替わり,1149,195,8,0,600000,6000
2025-07-13,C社,yahoo,【検索】ブランド,604,76,2,0,180000,6000
2025-07-13,C社,yahoo,【検索】車種,1007,122,4,0,180000,6000
2025-07-13,C社,yahoo,【検索】未使用車,978,118,3,0,180000,6000
2025-07-13,C社,yahoo,【DSP】リターゲ,455,56,1,0,180000,6000
2025-07-13,C社,meta,【Instagram】リマケ,1257,705,7,0,150000,6000
2025-07-13,C社,meta,【Facebook】新規,902,505,6,1,150000,6000
2025-07-13,C社,meta,初売り企画,284,170,1,0,150000,6000
2025-07-13,C社,tiktok,UGC風業態訴求,664,594,4,0,50000,6000
2025-07-13,C社,tiktok,季節訴求,228,206,1,0,50000,6000
2025-07-13,D社,google,【PMAX】メイン,15544,2789,135,8,1500000,4000
2025-07-13,D社,google,【SEM】ブランド,7024,1326,57,3,1500000,4000
2025-07-13,D社,google,【SEM】車種,9818,1629,62,3,1500000,4000
2025-07-13,D社,google,【DSP】リターゲ,5675,947,41,0,1500000,4000
2025-07-13,D社,google,【動画】月替わり,4027,768,37,0,1500000,4000
2025-07-13,D社,yahoo,【検索】ブランド,2479,284,9,1,500000,4000
2025-07-13,D社,yahoo,【検索】車種,4689,538,16,1,500000,4000
2025-07-13,D社,yahoo,【検索】未使用車,4270,479,16,0,500000,4000
2025-07-13,D社,yahoo,【DSP】リターゲ,2500,279,8,0,500000,4000
2025-07-13,D社,meta,【Instagram】リマケ,6414,3833,38,1,400000,4000
2025-07-13,D社,meta,【Facebook】新規,3527,2012,24,0,400000,4000
2025-07-13,D社,meta,初売り企画,1286,776,10,0,400000,4000
2025-07-13,D社,tiktok,UGC風業態訴求,3054,2819,23,1,150000,4000
2025-07-13,D社,tiktok,季節訴求,1126,991,7,0,150000,4000
2025-07-13,E社,google,【PMAX】メイン,1799,348,17,0,400000,10000
2025-07-13,E社,google,【SEM】ブランド,841,151,7,0,400000,10000
2025-07-13,E社,google,【SEM】車種,1124,204,8,0,400000,10000
2025-07-13,E社,google,【DSP】リターゲ,724,126,4,0,400000,10000
2025-07-13,E社,google,【動画】月替わり,522,98,5,0,400000,10000
2025-07-13,E社,yahoo,【検索】ブランド,271,35,0,0,120000,10000
2025-07-13,E社,yahoo,【検索】車種,588,72,2,0,120000,10000
2025-07-13,E社,yahoo,【検索】未使用車,425,51,1,0,120000,10000
2025-07-13,E社,yahoo,【DSP】リターゲ,238,25,0,0,120000,10000
2025-07-13,E社,meta,【Instagram】リマケ,653,424,4,0,100000,10000
2025-07-13,E社,meta,【Facebook】新規,471,306,4,0,100000,10000
2025-07-13,E社,meta,初売り企画,116,75,1,0,100000,10000
2025-07-13,E社,tiktok,UGC風業態訴求,308,252,1,0,30000,10000
2025-07-13,E社,tiktok,季節訴求,102,90,0,0,30000,10000
2025-07-13,F社,google,【PMAX】メイン,6857,1132,41,1,900000,7000
2025-07-13,F社,google,【SEM】ブランド,3917,710,30,1,900000,7000
2025-07-13,F社,google,【SEM】車種,4239,793,35,1,900000,7000
2025-07-13,F社,google,【DSP】リターゲ,2672,488,19,0,900000,7000
2025-07-13,F社,google,【動画】月替わり,2261,413,19,0,900000,7000
2025-07-13,F社,yahoo,【検索】ブランド,1216,141,4,0,300000,7000
2025-07-13,F社,yahoo,【検索】車種,2155,252,6,0,300000,7000
2025-07-13,F社,yahoo,【検索】未使用車,1784,234,7,0,300000,7000
2025-07-13,F社,yahoo,【DSP】リターゲ,1007,127,3,0,300000,7000
2025-07-13,F社,meta,【Instagram】リマケ,3078,1812,20,0,250000,7000
2025-07-13,F社,meta,【Facebook】新規,1770,1078,10,1,250000,7000
2025-07-13,F社,meta,初売り企画,510,297,3,0,250000,7000
2025-07-13,F社,tiktok,UGC風業態訴求,1235,1089,7,0,80000,7000
2025-07-13,F社,tiktok,季節訴求,440,367,2,0,80000,7000
2025-07-13,G社,google,【PMAX】メイン,11358,1972,71,6,1100000,5500
2025-07-13,G社,google,【SEM】ブランド,5599,1009,49,1,1100000,5500
2025-07-13,G社,google,【SEM】車種,6105,1163,42,1,1100000,5500
2025-07-13,G社,google,【DSP】リターゲ,3870,722,35,0,1100000,5500
2025-07-13,G社,google,【動画】月替わり,2987,512,25,0,1100000,5500
2025-07-13,G社,yahoo,【検索】ブランド,2058,256,9,0,350000,5500
2025-07-13,G社,yahoo,【検索】車種,3144,374,9,0,350000,5500
2025-07-13,G社,yahoo,【検索】未使用車,2682,307,10,0,350000,5500
2025-07-13,G社,yahoo,【DSP】リターゲ,1484,182,5,0,350000,5500
2025-07-13,G社,meta,【Instagram】リマケ,4204,2515,32,0,280000,5500
2025-07-13,G社,meta,【Facebook】新規,2568,1582,18,0,280000,5500
2025-07-13,G社,meta,初売り企画,642,357,4,0,280000,5500
2025-07-13,G社,tiktok,UGC風業態訴求,2564,2251,19,0,120000,5500
2025-07-13,G社,tiktok,季節訴求,728,621,5,0,120000,5500
2025-07-13,H社,google,【PMAX】メイン,4125,742,28,1,700000,9000
2025-07-13,H社,google,【SEM】ブランド,2274,402,20,0,700000,9000
2025-07-13,H社,google,【SEM】車種,2522,489,21,0,700000,9000
2025-07-13,H社,google,【DSP】リターゲ,1994,330,14,0,700000,9000
2025-07-13,H社,google,【動画】月替わり,1226,224,8,0,700000,9000
2025-07-13,H社,yahoo,【検索】ブランド,821,98,3,0,200000,9000
2025-07-13,H社,yahoo,【検索】車種,1212,131,3,0,200000,9000
2025-07-13,H社,yahoo,【検索】未使用車,1179,144,3,0,200000,9000
2025-07-13,H社,yahoo,【DSP】リターゲ,615,69,2,0,200000,9000
2025-07-13,H社,meta,【Instagram】リマケ,1887,1214,16,0,180000,9000
2025-07-13,H社,meta,【Facebook】新規,1061,618,7,0,180000,9000
2025-07-13,H社,meta,初売り企画,296,166,1,0,180000,9000
2025-07-13,H社,tiktok,UGC風業態訴求,878,795,6,0,60000,9000
2025-07-13,H社,tiktok,季節訴求,239,220,1,0,60000,9000
2025-07-14,A社,google,【PMAX】メイン,12783,2372,124,4,1200000,5000
2025-07-14,A社,google,【SEM】ブランド,5126,932,38,1,1200000,5000
2025-07-14,A社,google,【SEM】車種,6753,1104,40,1,1200000,5000
2025-07-14,A社,google,【DSP】リターゲ,4426,727,37,0,1200000,5000
2025-07-14,A社,google,【動画】月替わり,3003,584,27,0,1200000,5000
2025-07-14,A社,yahoo,【検索】ブランド,1906,212,7,0,400000,5000
2025-07-14,A社,yahoo,【検索】車種,3393,403,10,1,400000,5000
2025-07-14,A社,yahoo,【検索】未使用車,3168,402,10,0,400000,5000
2025-07-14,A社,yahoo,【DSP】リターゲ,1667,215,7,0,400000,5000
2025-07-14,A社,meta,【Instagram】リマケ,4637,2925,40,1,300000,5000
2025-07-14,A社,meta,【Facebook】新規,2790,1675,23,0,300000,5000
2025-07-14,A社,meta,初売り企画,757,479,5,0,300000,5000
2025-07-14,A社,tiktok,UGC風業態訴求,1925,1684,11,0,100000,5000
2025-07-14,A社,tiktok,季節訴求,649,626,5,0,100000,5000
2025-07-14,B社,google,【PMAX】メイン,6426,1065,40,2,800000,8000
2025-07-14,B社,google,【SEM】ブランド,3403,642,29,1,800000,8000
2025-07-14,B社,google,【SEM】車種,3464,677,25,0,800000,8000
2025-07-14,B社,google,【DSP】リターゲ,2903,527,27,0,800000,8000
2025-07-14,B社,google,【動画】月替わり,2139,381,17,0,800000,8000
2025-07-14,B社,yahoo,【検索】ブランド,1056,126,4,0,250000,8000
2025-07-14,B社,yahoo,【検索】車種,2013,243,5,0,250000,8000
2025-07-14,B社,yahoo,【検索】未使用車,1566,170,5,0,250000,8000
2025-07-14,B社,yahoo,【DSP】リターゲ,745,92,2,0,250000,8000
2025-07-14,B社,meta,【Instagram】リマケ,2661,1715,19,0,200000,8000
2025-07-14,B社,meta,【Facebook】新規,1807,1005,13,0,200000,8000
2025-07-14,B社,meta,初売り企画,505,320,3,0,200000,8000
2025-07-14,B社,tiktok,UGC風業態訴求,1329,1176,9,0,80000,8000
2025-07-14,B社,tiktok,季節訴求,457,374,3,0,80000,8000
2025-07-14,C社,google,【PMAX】メイン,4312,851,40,1,600000,6000
2025-07-14,C社,google,【SEM】ブランド,2258,400,17,0,600000,6000
2025-07-14,C社,google,【SEM】車種,2165,413,19,0,600000,6000
2025-07-14,C社,google,【DSP】リターゲ,1563,268,11,0,600000,6000
2025-07-14,C社,google,【動画】月替わり,1307,213,8,0,600000,6000
2025-07-14,C社,yahoo,【検索】ブランド,790,86,2,0,180000,6000
2025-07-14,C社,yahoo,【検索】車種,1359,147,3,1,180000,6000
2025-07-14,C社,yahoo,【検索】未使用車,1041,131,3,0,180000,6000
2025-07-14,C社,yahoo,【DSP】リターゲ,493,60,1,0,180000,6000
2025-07-14,C社,meta,【Instagram】リマケ,1434,914,11,0,150000,6000
2025-07-14,C社,meta,【Facebook】新規,922,569,7,1,150000,6000
2025-07-14,C社,meta,初売り企画,264,157,1,0,150000,6000
2025-07-14,C社,tiktok,UGC風業態訴求,770,699,6,0,50000,6000
2025-07-14,C社,tiktok,季節訴求,268,217,2,0,50000,6000
2025-07-14,D社,google,【PMAX】メイン,19755,3269,133,8,1500000,4000
2025-07-14,D社,google,【SEM】ブランド,9999,1624,67,4,1500000,4000
2025-07-14,D社,google,【SEM】車種,9345,1810,81,3,1500000,4000
2025-07-14,D社,google,【DSP】リターゲ,6809,1339,70,1,1500000,4000
2025-07-14,D社,google,【動画】月替わり,5543,904,43,0,1500000,4000
2025-07-14,D社,yahoo,【検索】ブランド,3256,394,9,1,500000,4000
2025-07-14,D社,yahoo,【検索】車種,5727,739,24,1,500000,4000
2025-07-14,D社,yahoo,【検索】未使用車,4875,623,21,0,500000,4000
2025-07-14,D社,yahoo,【DSP】リターゲ,2355,285,9,1,500000,4000
2025-07-14,D社,meta,【Instagram】リマケ,8230,4772,58,1,400000,4000
2025-07-14,D社,meta,【Facebook】新規,4884,2666,31,0,400000,4000
2025-07-14,D社,meta,初売り企画,1421,922,12,0,400000,4000
2025-07-14,D社,tiktok,UGC風業態訴求,3994,3755,25,1,150000,4000
2025-07-14,D社,tiktok,季節訴求,1297,1171,10,0,150000,4000
2025-07-14,E社,google,【PMAX】メイン,2187,414,19,0,400000,10000
2025-07-14,E社,google,【SEM】ブランド,1062,175,8,0,400000,10000
2025-07-14,E社,google,【SEM】車種,1117,199,7,0,400000,10000
2025-07-14,E社,google,【DSP】リターゲ,932,181,7,0,400000,10000
2025-07-14,E社,google,【動画】月替わり,578,111,4,0,400000,10000
2025-07-14,E社,yahoo,【検索】ブランド,344,43,1,0,120000,10000
2025-07-14,E社,yahoo,【検索】車種,619,72,2,0,120000,10000
2025-07-14,E社,yahoo,【検索】未使用車,559,62,1,0,120000,10000
2025-07-14,E社,yahoo,【DSP】リターゲ,304,36,1,0,120000,10000
2025-07-14,E社,meta,【Instagram】リマケ,750,439,6,0,100000,10000
2025-07-14,E社,meta,【Facebook】新規,529,305,3,0,100000,10000
2025-07-14,E社,meta,初売り企画,152,89,0,0,100000,10000
2025-07-14,E社,tiktok,UGC風業態訴求,379,344,2,0,30000,10000
2025-07-14,E社,tiktok,季節訴求,108,105,0,0,30000,10000
2025-07-14,F社,google,【PMAX】メイン,9582,1621,77,4,900000,7000
2025-07-14,F社,google,【SEM】ブランド,3836,680,34,1,900000,7000
2025-07-14,F社,google,【SEM】車種,5247,880,39,1,900000,7000
2025-07-14,F社,google,【DSP】リターゲ,3607,686,30,0,900000,7000
2025-07-14,F社,google,【動画】月替わり,2152,396,20,0,900000,7000
2025-07-14,F社,yahoo,【検索】ブランド,1380,174,4,0,300000,7000
2025-07-14,F社,yahoo,【検索】車種,3048,354,10,1,300000,7000
2025-07-14,F社,yahoo,【検索】未使用車,2360,308,10,0,300000,7000
2025-07-14,F社,yahoo,【DSP】リターゲ,1261,157,5,1,300000,7000
2025-07-14,F社,meta,【Instagram】リマケ,3371,2034,22,0,250000,7000
2025-07-14,F社,meta,【Facebook】新規,2125,1367,14,0,250000,7000
2025-07-14,F社,meta,初売り企画,647,393,4,0,250000,7000
2025-07-14,F社,tiktok,UGC風業態訴求,1678,1464,10,1,80000,7000
2025-07-14,F社,tiktok,季節訴求,532,512,3,0,80000,7000
2025-07-14,G社,google,【PMAX】メイン,12633,2157,88,6,1100000,5500
2025-07-14,G社,google,【SEM】ブランド,6146,1053,43,2,1100000,5500
2025-07-14,G社,google,【SEM】車種,7529,1253,47,1,1100000,5500
2025-07-14,G社,google,【DSP】リターゲ,4382,749,27,0,1100000,5500
2025-07-14,G社,google,【動画】月替わり,3590,668,24,0,1100000,5500
2025-07-14,G社,yahoo,【検索】ブランド,2322,287,7,1,350000,5500
2025-07-14,G社,yahoo,【検索】車種,4248,508,18,1,350000,5500
2025-07-14,G社,yahoo,【検索】未使用車,2711,346,9,1,350000,5500
2025-07-14,G社,yahoo,【DSP】リターゲ,1526,199,7,0,350000,5500
2025-07-14,G社,meta,【Instagram】リマケ,4437,2648,27,1,280000,5500
2025-07-14,G社,meta,【Facebook】新規,2890,1897,20,1,280000,5500
2025-07-14,G社,meta,初売り企画,901,496,5,0,280000,5500
2025-07-14,G社,tiktok,UGC風業態訴求,2820,2541,16,1,120000,5500
2025-07-14,G社,tiktok,季節訴求,799,701,5,0,120000,5500
2025-07-14,H社,google,【PMAX】メイン,5957,1029,43,1,700000,9000
2025-07-14,H社,google,【SEM】ブランド,2984,553,23,0,700000,9000
2025-07-14,H社,google,【SEM】車種,3032,584,25,0,700000,9000
2025-07-14,H社,google,【DSP】リターゲ,2029,381,19,0,700000,9000
2025-07-14,H社,google,【動画】月替わり,1513,258,11,0,700000,9000
2025-07-14,H社,yahoo,【検索】ブランド,954,111,3,0,200000,9000
2025-07-14,H社,yahoo,【検索】車種,1712,211,5,0,200000,9000
2025-07-14,H社,yahoo,【検索】未使用車,1103,143,4,0,200000,9000
2025-07-14,H社,yahoo,【DSP】リターゲ,546,59,1,0,200000,9000
2025-07-14,H社,meta,【Instagram】リマケ,2226,1272,16,0,180000,9000
2025-07-14,H社,meta,【Facebook】新規,1196,733,7,1,180000,9000
2025-07-14,H社,meta,初売り企画,337,202,2,0,180000,9000
2025-07-14,H社,tiktok,UGC風業態訴求,833,701,5,0,60000,9000
2025-07-14,H社,tiktok,季節訴求,341,285,2,0,60000,9000
2025-07-15,A社,google,【PMAX】メイン,11315,1917,86,3,1200000,5000
2025-07-15,A社,google,【SEM】ブランド,5499,931,48,1,1200000,5000
2025-07-15,A社,google,【SEM】車種,5682,1040,42,1,1200000,5000
2025-07-15,A社,google,【DSP】リターゲ,4143,784,37,1,1200000,5000
2025-07-15,A社,google,【動画】月替わり,3379,553,27,0,1200000,5000
2025-07-15,A社,yahoo,【検索】ブランド,2366,304,10,0,400000,5000
2025-07-15,A社,yahoo,【検索】車種,4234,467,15,0,400000,5000
2025-07-15,A社,yahoo,【検索】未使用車,3403,403,10,0,400000,5000
2025-07-15,A社,yahoo,【DSP】リターゲ,1411,171,5,0,400000,5000
2025-07-15,A社,meta,【Instagram】リマケ,4058,2315,22,1,300000,5000
2025-07-15,A社,meta,【Facebook】新規,2719,1552,20,1,300000,5000
2025-07-15,A社,meta,初売り企画,727,467,5,0,300000,5000
2025-07-15,A社,tiktok,UGC風業態訴求,2236,2055,18,0,100000,5000
2025-07-15,A社,tiktok,季節訴求,672,595,5,0,100000,5000
2025-07-15,B社,google,【PMAX】メイン,8092,1595,61,2,800000,8000
2025-07-15,B社,google,【SEM】ブランド,3284,536,20,1,800000,8000
2025-07-15,B社,google,【SEM】車種,3813,642,25,0,800000,8000
2025-07-15,B社,google,【DSP】リターゲ,2934,495,23,0,800000,8000
2025-07-15,B社,google,【動画】月替わり,1905,333,17,0,800000,8000
2025-07-15,B社,yahoo,【検索】ブランド,1188,132,3,0,250000,8000
2025-07-15,B社,yahoo,【検索】車種,2098,257,7,0,250000,8000
2025-07-15,B社,yahoo,【検索】未使用車,1651,184,6,0,250000,8000
2025-07-15,B社,yahoo,【DSP】リターゲ,830,98,2,0,250000,8000
2025-07-15,B社,meta,【Instagram】リマケ,2508,1477,16,1,200000,8000
2025-07-15,B社,meta,【Facebook】新規,1609,909,11,0,200000,8000
2025-07-15,B社,meta,初売り企画,407,226,2,0,200000,8000
2025-07-15,B社,tiktok,UGC風業態訴求,1283,1214,10,0,80000,8000
2025-07-15,B社,tiktok,季節訴求,446,378,3,0,80000,8000
2025-07-15,C社,google,【PMAX】メイン,4886,822,34,1,600000,6000
2025-07-15,C社,google,【SEM】ブランド,1997,379,15,1,600000,6000
2025-07-15,C社,google,【SEM】車種,2219,399,19,0,600000,6000
2025-07-15,C社,google,【DSP】リターゲ,1509,282,11,0,600000,6000
2025-07-15,C社,google,【動画】月替わり,1109,181,9,0,600000,6000
2025-07-15,C社,yahoo,【検索】ブランド,804,100,3,0,180000,6000
2025-07-15,C社,yahoo,【検索】車種,1240,154,4,0,180000,6000
2025-07-15,C社,yahoo,【検索】未使用車,1209,131,4,0,180000,6000
2025-07-15,C社,yahoo,【DSP】リターゲ,582,73,1,0,180000,6000
2025-07-15,C社,meta,【Instagram】リマケ,1750,1043,14,1,150000,6000
2025-07-15,C社,meta,【Facebook】新規,1029,595,8,1,150000,6000
2025-07-15,C社,meta,初売り企画,253,138,1,0,150000,6000
2025-07-15,C社,tiktok,UGC風業態訴求,638,541,3,0,50000,6000
2025-07-15,C社,tiktok,季節訴求,217,181,1,0,50000,6000
2025-07-15,D社,google,【PMAX】メイン,22239,3688,139,9,1500000,4000
2025-07-15,D社,google,【SEM】ブランド,8396,1528,80,3,1500000,4000
2025-07-15,D社,google,【SEM】車種,11751,2299,99,4,1500000,4000
2025-07-15,D社,google,【DSP】リターゲ,7730,1283,52,1,1500000,4000
2025-07-15,D社,google,【動画】月替わり,5102,888,32,0,1500000,4000
2025-07-15,D社,yahoo,【検索】ブランド,3244,415,11,0,500000,4000
2025-07-15,D社,yahoo,【検索】車種,6555,828,29,0,500000,4000
2025-07-15,D社,yahoo,【検索】未使用車,5355,676,17,0,500000,4000
2025-07-15,D社,yahoo,【DSP】リターゲ,2884,360,10,0,500000,4000
2025-07-15,D社,meta,【Instagram】リマケ,7173,4556,52,1,400000,4000
2025-07-15,D社,meta,【Facebook】新規,5058,2857,37,0,400000,4000
2025-07-15,D社,meta,初売り企画,1504,913,9,0,400000,4000
2025-07-15,D社,tiktok,UGC風業態訴求,3318,3212,24,0,150000,4000
2025-07-15,D社,tiktok,季節訴求,1268,1067,9,0,150000,4000
